Date,Hour,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh),timestamp,delivery_date,scraped_at_UTC,market
03-10-2025,17,16:15 - 16:30,8644.0,28032.5,6039.79,6039.79,3000.04,2025-10-03 16:15:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,17,16:30 - 16:45,8482.7,26119.5,5985.6,5985.6,2870.59,2025-10-03 16:30:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,17,16:45 - 17:00,8650.6,24070.1,6007.4,6007.4,2969.31,2025-10-03 16:45:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,18,17:00 - 17:15,9244.2,20712.5,6788.8,6788.8,3289.22,2025-10-03 17:00:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,18,17:15 - 17:30,9456.5,19902.2,6949.8,6949.8,3349.07,2025-10-03 17:15:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,18,17:30 - 17:45,9940.6,16800.2,7083.11,7083.11,3500.4,2025-10-03 17:30:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,18,17:45 - 18:00,11088.7,15483.1,7554.7,7554.7,4100.93,2025-10-03 17:45:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,19,18:00 - 18:15,11599.4,14180.7,7369.2,7369.2,4249.65,2025-10-03 18:00:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,19,18:15 - 18:30,12415.0,12819.0,7039.2,7039.2,4999.72,2025-10-03 18:15:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,19,18:30 - 18:45,13870.2,11903.9,7504.8,7504.8,7999.32,2025-10-03 18:30:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,19,18:45 - 19:00,15095.9,11813.8,7716.3,7716.3,10000.0,2025-10-03 18:45:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,20,19:00 - 19:15,14645.9,11798.4,7738.09,7738.09,10000.0,2025-10-03 19:00:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,20,19:15 - 19:30,14367.3,11724.1,7663.8,7663.8,10000.0,2025-10-03 19:15:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,20,19:30 - 19:45,13584.8,11887.3,7466.2,7466.2,5999.92,2025-10-03 19:30:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,20,19:45 - 20:00,12887.7,12136.3,7053.1,7053.1,5392.13,2025-10-03 19:45:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,21,20:00 - 20:15,11281.1,12812.0,6972.28,6972.28,4999.64,2025-10-03 20:00:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,21,20:15 - 20:30,10928.1,13077.9,7025.8,7025.8,4706.54,2025-10-03 20:15:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,21,20:30 - 20:45,10483.0,13392.0,7030.8,7030.8,4320.62,2025-10-03 20:30:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,21,20:45 - 21:00,10564.3,13141.5,7021.79,7021.79,4500.45,2025-10-03 20:45:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,22,21:00 - 21:15,10478.2,13005.7,6880.1,6880.1,4524.67,2025-10-03 21:00:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,22,21:15 - 21:30,10452.1,13133.5,6958.8,6958.8,4450.55,2025-10-03 21:15:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,22,21:30 - 21:45,10295.7,13303.9,6894.0,6894.0,4012.38,2025-10-03 21:30:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,22,21:45 - 22:00,10436.8,13417.5,7068.1,7068.1,4160.87,2025-10-03 21:45:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,23,22:00 - 22:15,9857.6,14016.4,6805.6,6805.6,3349.55,2025-10-03 22:00:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,23,22:15 - 22:30,10058.3,14076.5,6715.8,6715.8,3349.29,2025-10-03 22:15:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,23,22:30 - 22:45,9960.3,14329.3,6685.0,6685.0,3289.89,2025-10-03 22:30:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,23,22:45 - 23:00,9794.0,14422.3,6582.4,6582.4,3289.69,2025-10-03 22:45:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,24,23:00 - 23:15,8863.8,15099.4,6090.9,6090.9,3099.25,2025-10-03 23:00:00,2025-10-03,2025-12-26T16:25:53Z,DAM
03-10-2025,24,23:15 - 23:30,8359.5,15242.9,5883.9,5883.9,2999.77,2025-10-03 23:15:00,2025-10-03,2025-12-26T16:25:53Z,DAM
